The Starter intermittent intermittently,Heat soak or wiring issue; test starter relay and voltage at starter when fault occurs.,
The Check engine light on intermittently,"Use an OBD-II scanner to read trouble codes and focus diagnostics on reported system. Check for obvious issues like low fluid, worn belts, or loose connections.",
The Low oil pressure lately,"Check engine oil level first. If normal, oil pump or sensor issues may be present.",
Getting a Smoke from exhaust - white under load,White smoke often indicates coolant entering combustion - head gasket/burn coolant. Try inspecting related components and let me know what you find.,
My lorry has Cruise control not engaging,"Check brake/clutch switch, speed sensor, or cruise module.",
I have a Starter clicking in my lorry,Weak battery or poor connections. Test battery and starter current.,
Getting a Dashboard flicker when accelerating,Electrical grounding or alternator regulator problem; check battery terminals.,
My Heater core leak when accelerating,"Heater core replacement typically needed; you may smell coolant in cabin. If you're not comfortable, a shop can run a proper diagnostic for you.",
My Door lock failure on cold start,Actuator or wiring problem; test lock motor and fuses.,
Cruise control not engaging lately,"Check brake/clutch switch, speed sensor, or cruise module. Start with basic checks: fluids, belts, fuses, and visible leaks.",
My Timing chain rattle lately,Timing chain tensioner or guide wear; inspect and replace tensioner/chain if needed.,
My Rough idle when driving,"Vacuum leak, dirty throttle body, or ignition faults. Inspect hoses and perform throttle cleaning.",
My Rough idle under load,"Vacuum leak, dirty throttle body, or ignition faults. Inspect hoses and perform throttle cleaning.",
The Oil consumption high when driving,"Worn rings, valve guides or PCV issues; measure consumption and inspect. A quick scan with an OBD-II tool can reveal useful codes.",
Getting a van has Windshield wipers not working,"Check fuse, relay, or wiper motor; also inspect linkage. Check the battery terminals, fuses, and listen for unusual noises.",
Getting a Engine misfire in the light truck,Bad spark plugs/ignition coils or clogged injectors are common. Scan codes and inspect ignition components. A quick scan with an OBD-II tool can reveal useful codes.,
I'm having a Fuel gauge inaccurate in my pickup,Check sender unit and wiring to fuel gauge cluster. Try inspecting related components and let me know what you find.,
My AC compressor not engaging at idle,"Check clutch relay, fuse, pressure switches, and compressor electrical supply.",
The Hybrid not charging lately,Regenerative system issue or inverter; scan for hybrid-specific codes.,
I'm having a Battery dead after rain,Battery may be discharged or faulty. Test battery voltage and charging system (alternator).,
Rough idle when driving,"Vacuum leak, dirty throttle body, or ignition faults. Inspect hoses and perform throttle cleaning.",
I have a AC not cooling,Sounds like low refrigerant or a failing compressor clutch. Check system pressure and compressor engagement.,
I have a Smoke from exhaust - white in my car,"White smoke often indicates coolant entering combustion - head gasket/burn coolant. Start with basic checks: fluids, belts, fuses, and visible leaks.",
Getting a Interior lights dim under load,"Faulty charging circuit or battery; test alternator output and battery health. Start with basic checks: fluids, belts, fuses, and visible leaks.",
I have a Key won't turn,Steering lock or ignition cylinder problem. Try jiggling wheel while turning key. Try inspecting related components and let me know what you find.,
Windshield wipers not working lately,"Check fuse, relay, or wiper motor; also inspect linkage.",
I have a Sunroof leak at idle,"Check seals and drainage channels; clean drains and reseal if needed. Check for obvious issues like low fluid, worn belts, or loose connections.",
The Alternative fuel issues in the van,"Diesel engines: check injectors, air filters, and EGR. For hybrids: check high-voltage alerts.",
Getting a Fuel smell in cabin in my lorry,"Inspect fuel lines, injector seals, and fuel tank vent for leaks. If you're not comfortable, a shop can run a proper diagnostic for you.",
Getting a High idle at idle,"Possible stuck throttle or vacuum leak; check idle control and vacuum lines. Check for obvious issues like low fluid, worn belts, or loose connections.",
Steering pull to one side on cold start,Wheel alignment or uneven tire pressure - check pressures and alignment.,
I have a Sunroof leak after rain,"Check seals and drainage channels; clean drains and reseal if needed. Start with basic checks: fluids, belts, fuses, and visible leaks.",
Fuel smell in cabin when accelerating,"Inspect fuel lines, injector seals, and fuel tank vent for leaks.",
The Fuel smell in cabin,"Inspect fuel lines, injector seals, and fuel tank vent for leaks.",
Getting a Park assist sensor fault on cold start,Check sensors for dirt/damage and scan for parking system codes.,
I have a Brake pedal soft in my lorry,Air in the brake lines or fluid leak. Bleed the brakes and check for leaks in lines/cylinders.,
I have a Starter intermittent when accelerating,Heat soak or wiring issue; test starter relay and voltage at starter when fault occurs.,
The Smoke from exhaust - white intermittently,"White smoke often indicates coolant entering combustion - head gasket/burn coolant. Check the battery terminals, fuses, and listen for unusual noises.",
My Low oil pressure,"Check engine oil level first. If normal, oil pump or sensor issues may be present.",
Getting a Engine misfire in my SUV,"Bad spark plugs/ignition coils or clogged injectors are common. Scan codes and inspect ignition components. Start with basic checks: fluids, belts, fuses, and visible leaks.",
Tire vibration in the pickup,Wheel imbalance or damaged tire. Check balance and inspect for uneven wear. Try inspecting related components and let me know what you find.,
Getting a Low oil pressure after rain,"Check engine oil level first. If normal, oil pump or sensor issues may be present. Check for obvious issues like low fluid, worn belts, or loose connections.",
I have a Smoke from exhaust - blue,"Blue smoke means oil burning; check valve seals, rings, or PCV system.",
I'm having a Tire vibration in my lorry,Wheel imbalance or damaged tire. Check balance and inspect for uneven wear.,
Low oil pressure in the motorcycle,"Check engine oil level first. If normal, oil pump or sensor issues may be present.",
My Sunroof won't close under load,"Check motor, limit switches, and track debris.",
I have a Battery dead in my motorbike,Battery may be discharged or faulty. Test battery voltage and charging system (alternator).,
Sunroof won't close lately,"Check motor, limit switches, and track debris.",
I'm having a Tire vibration lately,Wheel imbalance or damaged tire. Check balance and inspect for uneven wear.,
I have a Oil leak after rain,"Inspect valve cover gasket, oil pan gasket, and front/rear main seals for leaks.",
My Fuel gauge inaccurate on cold start,Check sender unit and wiring to fuel gauge cluster.,
My Oil leak,"Inspect valve cover gasket, oil pan gasket, and front/rear main seals for leaks.",
I have a Rough idle under load,"Vacuum leak, dirty throttle body, or ignition faults. Inspect hoses and perform throttle cleaning. If you're not comfortable, a shop can run a proper diagnostic for you.",
I'm having a Tire vibration after rain,Wheel imbalance or damaged tire. Check balance and inspect for uneven wear. A quick scan with an OBD-II tool can reveal useful codes.,
My Hybrid not charging in the pickup,Regenerative system issue or inverter; scan for hybrid-specific codes. Try inspecting related components and let me know what you find.,
I'm having a diesel truck has AC smells bad,"Mold in the evaporator or a dirty cabin filter. Replace the cabin filter and use an evaporator cleaner. If you're not comfortable, a shop can run a proper diagnostic for you.",
My AC smells bad in the pickup,"Mold in the evaporator or a dirty cabin filter. Replace the cabin filter and use an evaporator cleaner. Check the battery terminals, fuses, and listen for unusual noises.",
Gear grinding at idle,Linkage misadjustment or synchronizer wear; inspect transmission externally and shift linkage. Try inspecting related components and let me know what you find.,
I have a ABS light on under load,"Check wheel speed sensors and ABS modules. Scan for ABS-specific codes. Check the battery terminals, fuses, and listen for unusual noises.",
The Engine overheating when driving,"Check coolant level, radiator fan operation, thermostat, and for clogged radiator.",
I have a Clutch slipping intermittently,"Clutch disc worn or pressure plate issue; may need clutch replacement. If you're not comfortable, a shop can run a proper diagnostic for you.",
van has Suspension noise,"Inspect struts, shocks, bushings, and sway bar links for wear or looseness.",
My Coolant leak in my motorbike,"Inspect hoses, radiator, water pump, and head gasket. Pressure test the cooling system.",
The Battery dead under load,"Battery may be discharged or faulty. Test battery voltage and charging system (alternator). Check the battery terminals, fuses, and listen for unusual noises.",
My AC compressor not engaging on cold start,"Check clutch relay, fuse, pressure switches, and compressor electrical supply. Start with basic checks: fluids, belts, fuses, and visible leaks.",
I have a Headlight out in my light truck,"Check bulb, fuse, and socket for corrosion or wiring issues. A quick scan with an OBD-II tool can reveal useful codes.",
The Heater core leak when driving,Heater core replacement typically needed; you may smell coolant in cabin.,
Getting a Car won't start when driving,"Check battery voltage, starter operation, and fuel delivery. Try a jump start and scan for codes. Start with basic checks: fluids, belts, fuses, and visible leaks.",
Getting a Windshield wipers not working under load,"Check fuse, relay, or wiper motor; also inspect linkage.",
I have a Engine overheating at idle,"Check coolant level, radiator fan operation, thermostat, and for clogged radiator. Start with basic checks: fluids, belts, fuses, and visible leaks.",
Getting a Timing chain rattle at idle,Timing chain tensioner or guide wear; inspect and replace tensioner/chain if needed.,
I'm having a Battery drains overnight at idle,Possible parasitic draw or failing alternator. Perform a current draw test and inspect accessories.,
Coolant leak in my motorcycle,"Inspect hoses, radiator, water pump, and head gasket. Pressure test the cooling system. If you're not comfortable, a shop can run a proper diagnostic for you.",
I'm having a Engine cranks but won't start at idle,"Fuel or ignition problem likely. Check fuel pump, injectors, and spark supply.",
Park assist sensor fault under load,Check sensors for dirt/damage and scan for parking system codes.,
I have a Brake squeal when accelerating,"Likely worn brake pads or glazing. Inspect pads, rotors and hardware; replace or clean as needed.",
I'm having a Park assist sensor fault at idle,Check sensors for dirt/damage and scan for parking system codes.,
Getting a truck has Oil leak,"Inspect valve cover gasket, oil pan gasket, and front/rear main seals for leaks.",
My Smoke from exhaust - white in my lorry,"White smoke often indicates coolant entering combustion - head gasket/burn coolant. Start with basic checks: fluids, belts, fuses, and visible leaks.",
I'm having a Engine cranks but won't start after rain,"Fuel or ignition problem likely. Check fuel pump, injectors, and spark supply. Start with basic checks: fluids, belts, fuses, and visible leaks.",
Getting a Engine cranks but won't start on cold start,"Fuel or ignition problem likely. Check fuel pump, injectors, and spark supply.",
My ABS pump noise intermittently,"Normal during self-test; if constant, check ABS module or pump motor.",
Getting a Oil consumption high lately,"Worn rings, valve guides or PCV issues; measure consumption and inspect. Check the battery terminals, fuses, and listen for unusual noises.",
Transmission fluid leak in my diesel truck,"Check pan gasket, cooler lines, and seals. Repair leaks and top up fluid. If you're not comfortable, a shop can run a proper diagnostic for you.",
diesel truck has Catalytic converter smell,A rotten egg smell often indicates a failing catalytic converter.,
My Interior lights dim when accelerating,Faulty charging circuit or battery; test alternator output and battery health.,
EV battery warning at idle,High-voltage battery or BMS alert; require dealer-level diagnosis for hybrids/EVs.,
Getting a AC not cooling at idle,Sounds like low refrigerant or a failing compressor clutch. Check system pressure and compressor engagement.,
My Hybrid not charging on cold start,Regenerative system issue or inverter; scan for hybrid-specific codes.,
Key won't turn on cold start,"Steering lock or ignition cylinder problem. Try jiggling wheel while turning key. Start with basic checks: fluids, belts, fuses, and visible leaks.",
Getting a Transmission slips under load,"Check transmission fluid level and condition. If burnt or low, service fluid and inspect for leaks. Try inspecting related components and let me know what you find.",
AC compressor not engaging lately,"Check clutch relay, fuse, pressure switches, and compressor electrical supply.",
The ABS pump noise,"Normal during self-test; if constant, check ABS module or pump motor.",
Getting a Engine overheating in the light truck,"Check coolant level, radiator fan operation, thermostat, and for clogged radiator.",
My Check engine light on in the van,Use an OBD-II scanner to read trouble codes and focus diagnostics on reported system.,
Getting a Oil consumption high on cold start,"Worn rings, valve guides or PCV issues; measure consumption and inspect. If you're not comfortable, a shop can run a proper diagnostic for you.",
I'm having a Smoke from exhaust - blue under load,"Blue smoke means oil burning; check valve seals, rings, or PCV system. Start with basic checks: fluids, belts, fuses, and visible leaks.",
I'm having a Oil leak,"Inspect valve cover gasket, oil pan gasket, and front/rear main seals for leaks.",
Gear grinding,Linkage misadjustment or synchronizer wear; inspect transmission externally and shift linkage.,
My Check engine after refuel under load,"A loose gas cap or EVAP system issue can trigger the light - tighten the cap and re-check. Check the battery terminals, fuses, and listen for unusual noises.",
Getting a Speedometer quits after rain,Vehicle speed sensor or instrument cluster fault likely.,
I have a Smoke from exhaust - black intermittently,Black smoke indicates rich running - check injectors and air intake restrictions.,
Getting a ABS pump noise in the truck,"Normal during self-test; if constant, check ABS module or pump motor.",
Interior lights dim,Faulty charging circuit or battery; test alternator output and battery health.,
I'm having a AC not cooling when accelerating,Sounds like low refrigerant or a failing compressor clutch. Check system pressure and compressor engagement.,
I have a motorbike has Fuel smell in cabin,"Inspect fuel lines, injector seals, and fuel tank vent for leaks. If you're not comfortable, a shop can run a proper diagnostic for you.",
I'm having a Key won't turn lately,"Steering lock or ignition cylinder problem. Try jiggling wheel while turning key. If you're not comfortable, a shop can run a proper diagnostic for you.",
Getting a Steering heavy,"Check power steering fluid level, belt drive, and power steering pump condition.",
I have a Check engine light on after rain,Use an OBD-II scanner to read trouble codes and focus diagnostics on reported system. A quick scan with an OBD-II tool can reveal useful codes.,
ABS light on,"Check wheel speed sensors and ABS modules. Scan for ABS-specific codes. Check the battery terminals, fuses, and listen for unusual noises.",
I have a Oil leak in the van,"Inspect valve cover gasket, oil pan gasket, and front/rear main seals for leaks. Start with basic checks: fluids, belts, fuses, and visible leaks.",
Oil leak under load,"Inspect valve cover gasket, oil pan gasket, and front/rear main seals for leaks.",
My Hybrid not charging when driving,Regenerative system issue or i
nverter; scan for hybrid-specific codes.,
my break is too weak,try to check if its on maintenance,
can i cook egg on small pan?,"Sorry, that's not on my scope",
how to clean ref,"Sorry, that's not on my scope",
available services,"Sorry, the admin is busy at the moment. Can you repeat your question?",
where is your location?,"Here are our contact details: 
Address: 0925 Purok 6, Culianin, Plaridel Bulacan
Phone: +63 912 345 6789
Facebook: Papsi Pap's Auto Repair Shop",
kumain ka na?,hindi pa po,
hi,Hey! I'm your auto repair assistant. What can I do for you?,
hours,We're open Monday-Friday 8AM-6PM and Saturday 9AM-5PM. Closed Sundays.,
what time do you open,We open at 8AM on weekdays and 9AM on Saturdays. We're closed on Sundays.,
when do you close,We close at 6PM on weekdays and 5PM on Saturdays.,
are you open today,We're open Monday-Saturday. Weekdays: 8AM-6PM and Saturday: 9AM-5PM. We're closed on Sundays.,
services,"We offer: Electrical (₱200), Auto Body Repair (₱200), Aircon Cleaning (₱750), Auto Painting (₱30,000), Under Wash (₱1,000), Engine Tune Up (₱2,000), and Change Oil (₱800). What service do you need?",
what services do you offer,"Our services include: Electrical diagnostics (₱200), Auto Body Repair (₱200), Aircon Cleaning (₱750), Auto Painting (₱30,000), Under Wash (₱1,000), Engine Tune Up (₱2,000), and Oil Change (₱800). Which interests you?",
list of services,"Electrical (₱200 - 60min), Auto Body Repair (₱200 - 60min), Aircon Cleaning (₱750 - 60min), Auto Painting (₱30,000 - 60min), Under Wash (₱1,000 - 30min), Engine Tune Up (₱2,000 - 60min), Change Oil (₱800 - 60min). Tell me your vehicle issue!",
service list,"Electrical (₱200), Auto Body Repair (₱200), Aircon Cleaning (₱750), Auto Painting (₱30,000), Under Wash (₱1,000), Engine Tune Up (₱2,000), Change Oil (₱800). What's your concern?",
show me your services,"Here are all our services: Electrical (₱200), Auto Body Repair (₱200), Aircon Cleaning (₱750), Auto Painting (₱30,000), Under Wash (₱1,000), Engine Tune Up (₱2,000), Change Oil (₱800).",
how much is oil change,Our Oil Change service costs ₱800 and takes about 60 minutes. It includes replacement of engine oil and oil filter.,
oil change price,Oil Change is ₱800 for 60 minutes of service.,
payment methods,"We accept cash, credit cards, debit cards, and bank transfers. Payment is due upon service completion.",
do you accept credit card,"Yes, we accept credit cards, debit cards, cash, and bank transfers.",
how do I pay,You can pay by cash or credit card or debit card or bank transfer after your service is completed.,
walk in,Walk-ins are welcome but appointments are recommended to avoid wait times. Call +63 912 345 6789 to schedule.,
do I need appointment,Appointments are recommended for faster service but walk-ins are also welcome during business hours.,
wait time,Wait times vary depending on the service and our current schedule. Appointments help minimize waiting.,
how long will repair take,Service duration varies: Oil Change (60 min), Under Wash (30 min), Engine Tune Up (60 min). What service do you need?,
estimate time,Each service has different durations. Could you tell me which service you're interested in?,
discount,We occasionally offer promotions and discounts. Follow us on Facebook or call +63 912 345 6789 for current offers.,
promo,Check our Facebook page Papsi Pap's Auto Repair Shop for current promotions and special offers!,
free check up,We offer diagnostic services. Some basic checks may be complimentary with paid services. Call +63 912 345 6789 for details.,
inspection,We provide vehicle inspection and diagnostics. Contact us at +63 912 345 6789 to schedule.,
mechanic,Our experienced mechanics specialize in various auto repair services. They're certified and ready to help!,
qualified technician,Yes! All our technicians are certified and experienced in automotive repair and maintenance.,
towing service,For towing inquiries please call us at +63 912 345 6789. We can help arrange towing if needed.,
bring my car,If your car can't drive call us at +63 912 345 6789 to discuss towing options.,
parts,We use quality replacement parts for all repairs. OEM and aftermarket parts are available.,
genuine parts,We offer both OEM (original) and quality aftermarket parts depending on your preference and budget.,
used parts,We primarily use new parts but can discuss used part options for certain repairs. Call +63 912 345 6789.,
estimate cost,"I can give you price estimates for our standard services. For specific repairs call +63 912 345 6789 for a quote.",
how much will it cost,Service costs vary by job. Our standard services range from ₱200 to ₱30,000. What repair do you need?,
thanks,You're welcome! Let me know if you need anything else.,
thank you,Happy to help! Drive safe and come back if you need anything!,
bye,Goodbye! Take care and drive safely. We're here whenever you need us!,
goodbye,Take care! Feel free to come back anytime you need help with your vehicle.,
ok,Great! Is there anything else I can help you with?,
yes,Sure! What else can I do for you?,
no,"Alright! If you need anything later just let me know. Have a great day!",
maybe later,No problem! I'm here whenever you're ready. Have a good one!,

